gene_name	chro	tsne1	tsne2	fst-general	fst-2l	fst-2r	fst-east-central_	fst-east_west	fst-east-west_ctral	fst-m_s	fst-sex	fst-west-central	snp	chro2	chro3	non	syn	snp2	aom	bfm	bfs	cms	gas	gns	gwa	kes	ugs	fst_avr	tsne_p50_1	tsne_p50_2	gene_start	gene_end	nature	nature2	inv2r	inv2r2
AGAP008081	3R	-5.705555519	4.278505965	0.056492286	0.00204434	0.008339786	0.018788462	0.029089464	0.021366165	0.021023516	0.001947768	0.004802942	1019	3R	3R	555	621	1176	0.06453856	0.010185293	0.003894435	0.005362468	0.056484444	0.006361854	0.009846006	0.190635388	0.004284154	0.039065845	-25.69852341	-78.17933009	5230476	5234018	1	geo	0	0
AGAP008082	3R	1.935771918	1.682046632	0.063905842	0.004675754	0.006425922	0.013659989	0.016454218	0.013373607	0.015546447	0.001040559	0.00505371	193	3R	3R	69	153	222	0.06336436	0.01763423	0.004946767	0.004772677	0.143424201	0.004785047	0.003803076	0.141008105	0.003355613	0.043010453	-17.87573932	25.12827212	5238162	5260831	1	geo	0	0
AGAP008083	3R	-4.685224168	6.357880443	0.05721435	0.008276011	0.005018181	0.021679879	0.010926664	0.015502784	0.027483127	0.000816829	0.008637635	652	3R	3R	356	437	793	0.128725123	0.009762995	0.002263882	0.005767158	0.057278612	0.001398662	0.013459607	0.123385959	0.003395876	0.038381986	-58.48401499	83.81546322	5269317	5271374	1	geo	0	0
AGAP008084	3R	-4.095270402	1.882471117	0.046251485	0.004934373	0.004325515	0.019080835	0.013509411	0.016226239	0.022987842	0.001943338	0.004457081	166	3R	3R	41	150	191	0.076679247	0.004810925	0.003918196	0.004074547	0.031521956	0.00259198	0.011840481	0.155384947	0.001346186	0.032463163	-59.47579139	80.74298037	5288884	5290043	1	geo	0	0
AGAP008085	3R	-4.327650788	4.786050533	0.047043289	0.003525301	0.004931856	0.014409923	0.020299301	0.014525353	0.016471536	0.000443998	0.008574018	966	3R	3R	289	882	1171	0.064840107	0.012749407	0.00387006	0.005477156	0.048357589	0.00183019	0.022673144	0.135350178	0.001988929	0.033015196	-72.38442587	93.74500861	5290352	5295046	1	geo	0	0
AGAP008086	3R	-2.791900043	6.200973372	0.045807523	0.006216714	0.005487345	0.01437005	0.022351428	0.015629726	0.029787428	0.002035974	0.006715284	464	3R	3R	142	433	575	0.091344414	0.011692817	0.002621885	0.001414922	0.030406406	0.006446914	0.022530327	0.1253547	0.00148934	0.032589081	21.8492066	-49.67799615	5295961	5298115	1	geo	0	0
AGAP008087	3R	-8.67969681	0.253581513	0.051600716	0.005611331	0.005818494	0.021238931	0.024298783	0.020508589	0.019950941	-0.000113082	0.007913899	1314	3R	3R	554	1019	1573	0.068621028	0.009565276	0.003894162	0.004740348	0.037133576	0.004707335	0.018274165	0.174862313	0.003182422	0.036108958	-55.76329011	-82.77717619	5298415	5303042	1	geo	0	0
AGAP008088	3R	-6.93616753	-0.378136577	0.041995166	0.004812452	0.002360985	0.018474317	0.016404757	0.016348385	0.010345724	0.002802982	0.006598898	334	3R	3R	211	188	399	0.044492891	0.003840501	0.001091985	0.003414404	0.029222607	0.011748512	0.0126975	0.163093368	0.004009211	0.03040122	40.22190286	46.19816037	5303383	5304603	1	geo	0	0
AGAP008089	3R	-1.27329956	5.274579474	0.048428223	0.004875278	0.002565552	0.014835495	0.012600858	0.011798839	0.030510787	0.000494478	0.007552704	280	3R	3R	106	221	327	0.125829447	0.013819152	0.001844517	0.003410342	0.024701912	0.003883462	0.011103068	0.110121402	0.001154164	0.032874163	1.562803171	-53.24048916	5310180	5311426	1	geo	0	0
AGAP008090	3R	-8.795079862	0.307073638	0.047560171	0.003626688	0.003821076	0.020914751	0.022985981	0.020596472	0.018164576	0.000834394	0.004440564	1848	3R	3R	624	1557	2181	0.066769376	0.006924639	0.003710133	0.003347099	0.032339052	0.002009506	0.010582314	0.170435088	0.003692902	0.033312234	-54.99943657	-84.08290786	5320908	5327777	1	geo	0	0
AGAP008091	3R	-0.246768849	3.897256194	0.01847724	0.00359711	0.004831497	0.010848487	0.010814199	0.009478484	0.017151751	-0.000311322	0.002744949	218	3R	3R	33	229	262	0.039511652	0.008680226	0.004454962	0.001144848	0.015961062	-0.00026962	0.017458451	0.025783978	0.002795993	0.012835728	-15.91469706	-31.08415796	5403364	5405361	1	geo	0	0
AGAP008092	3R	1.835416767	0.559364509	0.032696923	0.002948925	0.003801369	0.020349829	0.014844685	0.017576727	0.018339382	0.001408332	0.002872303	198	3R	3R	106	126	232	0.071596226	0.005812275	-0.000998517	0.001366202	0.018860712	-0.001664848	0.008700168	0.107669058	-0.000123794	0.023468609	7.696592218	57.36260854	5406395	5407761	1	geo	0	0
AGAP008093	3R	-4.629859028	2.886889222	0.041194126	0.004099774	0.004228057	0.022313839	0.025142589	0.02302859	0.019267112	0.002995465	0.002507165	593	3R	3R	292	435	727	0.074835974	0.016111232	0.001542834	0.002599189	0.017026443	0.000706171	0.009475289	0.131253039	0.005212156	0.02875137	-57.09973781	51.06633984	5513870	5515537	1	geo	0	0
AGAP008094	3R	-1.787385239	0.104566969	0.057779775	0.003522195	0.010014922	0.02857152	0.02687798	0.025622626	-0.000807578	0.007089788	0.010079972	88	3R	3R	37	76	113	0.018149976	0.012445156	0.011066344	0.005082624	0.03163742	0.005357284	0.013005715	0.253227202	0.001210967	0.039020299	21.65703664	11.15081988	5631567	5632285	1	geo	0	0
AGAP008095	3R	-8.780372916	3.360467557	0.064379021	0.004917097	0.006018279	0.029765203	0.027305562	0.02747615	0.019682136	0.00155784	0.005270943	1029	3R	3R	389	857	1246	0.079289554	0.00847438	0.004618262	0.003848206	0.050789211	0.002484051	0.012089107	0.230531624	0.002007079	0.043792386	-59.11673698	-58.1389339	5632541	5636592	1	geo	0	0
AGAP008096	3R	2.36677289	4.775639517	0.040033838	0.004228643	0.003665946	0.014741522	0.016416524	0.01416898	0.018932502	0.002243507	0.004439853	761	3R	3R	443	492	935	0.070673402	0.007567871	0.003261488	0.003437145	0.037155686	-0.002016479	0.008489794	0.122018462	0.001720626	0.028034222	-71.72071941	25.96618107	5636563	5638783	1	geo	0	0
AGAP008097	3R	-4.09857741	3.020172216	0.049866694	0.005239684	0.007635301	0.012399218	0.024842905	0.015014019	0.012415278	-2.03E-05	0.00824568	349	3R	3R	110	319	429	0.041107831	0.014197006	0.002664262	0.003856615	0.045299607	0.006467274	0.018509465	0.178782159	0.005860002	0.035193802	-48.25814044	12.5209995	5640503	5641765	1	geo	0	0
AGAP008098	3R	-4.115342415	6.85410275	0.060688702	0.006428764	0.007342047	0.023737545	0.016777561	0.019363125	0.029361476	0.004559395	0.007469362	2680	3R	3R	1556	1752	3308	0.110617214	0.010788604	0.004486043	0.005604677	0.044827097	0.005356256	0.016387302	0.171098698	0.003481677	0.041405285	-49.29284929	-56.27289358	5643873	5659901	1	geo	0	0
AGAP008099	3R	-0.254755047	-1.140497541	0.058887089	0.003545192	0.00728505	0.017172451	0.025719218	0.017946417	0.038651494	-0.000636116	0.009034652	119	3R	3R	28	103	131	0.146352423	0.020745463	0.003734755	0.005790069	0.02258857	0.002091405	0.026038808	0.119314102	0.004363074	0.039002074	6.335644912	31.40507655	5662954	5664244	1	geo	0	0
AGAP008100	3R	-8.330250229	0.77328794	0.069032771	0.007035212	0.00796967	0.040854568	0.035440443	0.037253505	0.017457742	0.001746207	0.007290478	1055	3R	3R	487	779	1266	0.072860263	0.008681181	0.004474612	0.004988567	0.056106154	0.002077911	0.015669402	0.24894436	0.003782692	0.046398349	-59.884427	-76.89539457	5666799	5782835	1	geo	0	0
AGAP008103	3R	-3.78958238	3.945981458	0.061442405	0.00568302	0.009503198	0.034249976	0.032423889	0.032153033	0.019509255	0.000987084	0.00558604	989	3R	3R	550	636	1186	0.068024322	0.007217573	0.004954228	0.006507452	0.029037275	0.002891586	0.010693632	0.23752764	0.004639003	0.041276968	5.567245398	-38.57514645	5785552	5793809	1	geo	0	0
AGAP008104	3R	-7.663869812	0.071185377	0.072725571	0.003440629	0.006604163	0.034828914	0.031583532	0.031458325	0.017665074	0.003116896	0.009296022	373	3R	3R	229	223	452	0.075142542	0.01496707	0.003454792	0.003464796	0.03001911	0.008804482	0.015901301	0.28192101	0.001875993	0.048394566	-56.20299507	-73.96029153	5796725	5799642	1	geo	0	0
AGAP008105	3R	-2.323810267	2.359258641	0.07289285	0.006397482	0.009984447	0.045211855	0.046512819	0.042651722	0.017232447	-9.58E-05	0.010902919	317	3R	3R	8	350	358	0.03511078	0.023631138	0.005785176	0.004493107	0.034055572	0.005018118	0.025797804	0.294186806	0.003678648	0.047973016	-0.863444493	63.93792089	5802391	5807804	1	geo	0	0
AGAP008106	3R	-2.074759233	3.378037712	0.07507179	0.004453366	0.011241999	0.040008916	0.022300935	0.031661347	0.047289023	0.003108283	0.006015925	169	3R	3R	44	151	195	0.14194922	0.003864966	0.00311859	0.005789699	0.03805397	0.005124766	0.007555416	0.238311922	0.001121348	0.049432211	-33.83471987	23.97399367	5810307	5811084	1	geo	0	0
AGAP008107	3R	-3.289013215	1.827072077	0.066294402	0.002740829	0.007725245	0.041949444	0.035650928	0.038550417	0.014487571	0.00510236	0.002661453	364	3R	3R	130	289	419	0.04406425	0.013432976	0.005751817	0.005405659	0.035344755	0.001152756	0.006600774	0.278673037	0.001811366	0.043581932	-17.52123527	32.40645513	5811803	5813698	1	geo	0	0
AGAP008108	3R	-1.601808204	5.318359929	0.05339945	0.003351709	0.00762167	0.027290829	0.050266084	0.032792314	0.021580153	0.000994619	0.008468647	481	3R	3R	266	311	577	0.039087333	0.019963219	0.004581095	0.003532747	0.029023416	0.015351798	0.026813852	0.201150511	0.002728043	0.038025779	-18.58715795	-60.50289891	5814885	5817006	1	geo	0	0
AGAP008109	3R	-7.056439453	0.344721938	0.077861118	0.001338575	0.005229897	0.028821218	0.04042873	0.032222098	0.036449581	0.00322498	0.005754716	118	3R	3R	16	118	134	0.07690566	0.016815808	0.006287418	0.002750683	0.049574134	0.002824725	0.019029248	0.286172303	0.002585718	0.051438411	-0.720925081	50.81269405	5819234	5820760	1	geo	0	0
AGAP008110	3R	3.921476762	3.728374609	0.077656913	0.006184534	0.005872833	0.0263949	0.031865288	0.02645698	0.043371811	0.001310959	0.007411773	466	3R	3R	303	284	587	0.142154654	0.015600109	0.002678225	0.008152435	0.068649707	0.000384021	0.019995172	0.198018698	0.005221371	0.051206044	-60.6469823	18.5263862	5827492	5828806	1	geo	0	0
AGAP008111	3R	-7.093618062	0.354948294	0.078096076	0.005542048	0.012347631	0.035817705	0.045318764	0.038102737	0.028023135	0.002378111	0.005720818	243	3R	3R	22	253	275	0.074510949	0.012533503	0.006078374	0.003731421	0.03729283	0.005766658	0.018058455	0.299590502	0.002598707	0.051129044	-31.91108511	50.14745451	5828833	5830873	1	geo	0	0
AGAP008112	3R	4.367300117	-2.656848866	0.115226959	0.012441036	0.011365311	0.035778029	0.041126677	0.033843857	0.103542644	0.005133128	0.011956354	453	3R	3R	270	258	528	0.274075726	0.021131842	0.006747459	0.008809439	0.070410509	-0.001366429	0.081755008	0.171571547	0.006263259	0.071044262	58.20837832	-50.68800085	5831347	5833695	1	geo	0	0
AGAP008113	3R	3.228829944	3.804138108	0.079885131	0.009333707	0.004192583	0.058620962	0.045987597	0.05229982	0.015069449	0.000657185	0.007923704	102	3R	3R	34	81	115	0.039117442	0.006693359	0.000701553	0.009545422	0.125842105	0.004201435	0.00706579	0.275217482	0.001021497	0.052156232	-60.5363211	10.24673483	5834900	5839018	1	geo	0	0
AGAP008114	3R	-1.462901278	4.314935663	0.093509744	0.006075823	0.007516189	0.042416963	0.057288849	0.041481949	0.029967318	0.001149185	0.022144819	343	3R	3R	193	213	406	0.109055582	0.027015183	0.003560303	0.005552736	0.047071113	0.009794765	0.10894188	0.26086208	0.000970631	0.063647141	-3.688884237	77.63371419	5847009	5848464	1	geo	0	0
AGAP008115	3R	-7.395150812	0.02503658	0.10588058	0.009266829	0.009390713	0.064063121	0.065018834	0.063813802	0.018212916	0.000505119	0.009587441	147	3R	3R	65	110	175	0.066494561	0.008794215	0.010771216	0.004490434	0.030724664	0.011331547	0.016711439	0.411693524	0.002307335	0.062590993	-54.69715531	-74.11365835	5862294	5868282	1	geo	0	0
AGAP008116	3R	0.145653809	3.267074199	0.111672845	0.009725014	0.006949324	0.033869721	0.07569896	0.036896493	0.037856996	0.002890086	0.048606495	185	3R	3R	74	143	217	0.097653461	0.056156238	0.000662115	0.008287611	0.071144755	0.006064871	0.249199949	0.178237821	0.005592686	0.074777723	4.454257325	96.28013873	5871544	5872482	1	geo	0	0
AGAP008117	3R	-4.406684193	7.35409814	0.080539492	0.005853845	0.005926021	0.03282458	0.052779262	0.035519385	0.033208832	0.004622995	0.017739329	2682	3R	3R	1867	1361	3228	0.09057147	0.040031604	0.004461783	0.006267464	0.053644597	0.004045851	0.064107914	0.22460711	0.005034496	0.054752477	-51.5135271	-57.15403767	5876959	5886110	1	geo	0	0
AGAP008118	3R	-3.192300945	3.140446015	0.070402359	0.005461101	0.006518606	0.054522906	0.049378349	0.050608396	0.01598251	0.002337036	0.006773078	329	3R	3R	73	321	394	0.050718246	0.008138889	0.002670552	0.005092526	0.044105936	0.004104696	0.011454132	0.285613038	0.005161352	0.04633993	-16.27745746	-4.802037665	5886340	5904286	1	geo	0	0
AGAP008122	3R	-0.269115596	1.319693298	0.01507354	0.00218282	0.002122375	0.006963716	0.002949446	0.0051008	0.005224147	0.017664462	0.001143098	73	3R	3R	16	67	83	0.031451186	0.002898802	0.001480412	0.001624788	0.017661156	-0.002860276	0.012436443	0.025353385	0.003644972	0.010410096	-7.72184106	-2.675085966	5906148	5907529	1	geo	0	0
AGAP008123	3R	-2.919066825	-0.373672737	0.069408632	0.005747984	0.007212185	0.033947059	0.042528394	0.034929211	0.019282259	-1.41E-05	0.008315992	354	3R	3R	120	289	409	0.080706828	0.016134222	0.002516465	0.00459361	0.025806558	0.003287937	0.023949442	0.260051136	0.001925501	0.046552411	17.66976456	52.44360701	5907583	5909604	1	geo	0	0
AGAP008124	3R	-8.577015379	3.518346741	0.08158325	0.005219249	0.005754542	0.026018707	0.020492483	0.020932537	0.022272284	0.005932269	0.013234673	428	3R	3R	217	313	530	0.084849003	0.019451634	0.005106118	0.007692861	0.072042739	0.008097005	0.042045007	0.246328634	0.007939047	0.054839116	-56.84740319	-58.86748652	5917189	5918744	1	geo	0	0
AGAP008125	3R	1.932528976	1.573654686	0.061671848	0.007231633	0.005115018	0.031237065	0.039810711	0.030222145	0.018222271	0.002447678	0.014626522	250	3R	3R	94	189	283	0.069629325	0.022245378	0.002526933	0.004881782	0.044167151	0.004953538	0.034638612	0.199358991	0.00329836	0.042855563	8.577951205	-20.29276558	5919150	5929244	1	geo	0	0
AGAP008127	3R	-8.672907522	3.49952866	0.094706465	0.010051506	0.010443933	0.048683924	0.054531411	0.047790364	0.028765704	0.006542983	0.01114526	868	3R	3R	301	758	1059	0.1299465	0.015641833	0.005475111	0.008033122	0.031933457	0.002730136	0.021548203	0.317455302	0.004842618	0.059734031	-54.93146002	-60.29421546	5949028	5953023	1	geo	0	0
AGAP008128	3R	-4.735740347	0.620297433	0.082980963	0.002020178	0.01134615	0.047617796	0.034477467	0.041174524	0.013088206	0.00865023	0.007692177	116	3R	3R	87	40	127	0.048036578	0.017664397	0.011733544	0.012852972	0.035231594	-0.004202578	0.040898316	0.310527545	0.002035792	0.052753129	-24.58399625	47.46685337	5964305	5969902	1	geo	0	0
AGAP008129	3R	-5.320258435	2.060510406	0.090079705	0.002825135	0.008509715	0.041696383	0.068687365	0.048709235	0.02319608	0.002526775	0.009069767	313	3R	3R	154	219	373	0.037709273	0.016717816	0.000413027	0.005558852	0.096876332	0.009646167	0.073018809	0.30073617	0.002098287	0.060308304	-56.25144609	30.50723478	6001604	6002710	1	geo	0	0
AGAP008130	3R	1.807631821	4.815502972	0.067555695	0.007330542	0.007659286	0.028393182	0.041501948	0.028253944	0.017458221	0.00033184	0.016452503	620	3R	3R	233	540	773	0.082984928	0.013832536	0.005129465	0.004889465	0.044401226	0.006887547	0.056961369	0.204967704	0.003719013	0.047085917	-47.7791277	-50.09064195	6003811	6005991	1	geo	0	0
AGAP008131	3R	3.521155568	-0.899869018	0.065488891	0.004889217	0.016889708	0.033419639	0.039591253	0.033364341	0.026683257	0.007114315	0.007541127	355	3R	3R	111	316	427	0.102478056	0.008253902	0.005651869	0.014629658	0.040195379	0.014868221	0.023736351	0.184550563	0.003184424	0.044172047	18.53379125	-61.39594465	6012374	6018434	1	geo	0	0
AGAP008133	3R	0.198181514	1.959886573	0.069919498	0.004499883	0.002731756	0.046270218	0.045988768	0.044504669	0.039477574	0.002254293	0.004863416	325	3R	3R	94	304	398	0.102130471	0.011416632	0.001731195	0.00409062	0.035607705	0.002653746	0.015103536	0.245608666	0.003152945	0.046832835	-16.95992811	-3.950893232	6030948	6032182	1	geo	0	0
AGAP008134	3R	3.667084599	-2.374201577	0.073652356	0.00570047	0.0064731	0.022654699	0.038524041	0.024838025	0.044060434	9.09E-05	0.013565085	453	3R	3R	188	368	556	0.127952973	0.022721308	0.001433315	0.00811808	0.057624859	0.003548144	0.046488519	0.17556769	0.004407429	0.04976248	46.26300355	-48.81674101	6044777	6046778	1	geo	0	0
AGAP008135	3R	2.208063778	3.62695914	0.066138955	0.007325897	0.01104789	0.023746118	0.035652066	0.02581297	0.032497208	0.003517438	0.008397239	599	3R	3R	334	406	740	0.124964994	0.013116402	0.004553323	0.005032544	0.043544864	0.002085541	0.027974853	0.180371934	0.002320046	0.044884944	-45.19498779	-4.73971288	6047269	6049092	1	geo	0	0
AGAP008136	3R	-5.103149388	4.34546238	0.066950442	0.004010293	0.006292601	0.028837336	0.042477258	0.031903911	0.031120941	0.000408857	0.006870764	746	3R	3R	408	504	912	0.084178992	0.015944541	0.00200018	0.005750217	0.054655128	0.006028948	0.028800416	0.207332589	0.007636698	0.04581419	-71.34694479	22.75488508	6050821	6053266	1	geo	0	0
AGAP008137	3R	-3.52080679	6.147271974	0.096111291	0.010805721	0.006781005	0.035956569	0.045478872	0.033901306	0.052333144	0.003383743	0.022194687	982	3R	3R	247	918	1165	0.169799318	0.037348307	0.003043918	0.007906035	0.034075056	0.005621173	0.078589642	0.22508624	0.007671219	0.063237879	-39.17561577	-56.7198244	6072566	6087708	1	geo	0	0
AGAP008138	3R	4.06753895	-3.492695594	0.171017998	0.006950689	0.041324686	0.021219891	0.068252793	0.032433948	0.237443462	0.01312249	0.020432719	420	3R	3R	189	287	476	0.352848704	0.099151366	0.012854282	0.053614858	0.019312508	0.018845634	0.178653587	0.089362686	0.022729504	0.09415257	66.95387827	-45.74537061	6092088	6093806	1	geo	0	0
AGAP008139	3R	-5.308912682	-0.312465159	0.550644015	0.020392176	0.09806491	0.229661393	0.102608327	0.161290444	0.089317927	0.053502598	0.105946883	10	3R	3R	4	7	11	0.007842403	0.218717604	0.065940945	0.120032208	0.018425256	0.030144112	0.520002176	0.799741267	0.066425024	0.205252333	-31.67991617	68.37292386	6107817	6109481	1	geo	0	0
AGAP008141	3R	-5.931970469	-3.603431961	0.188290272	0.007999015	0.015671435	0.055391341	0.068059154	0.049462939	0.032460696	0.004873797	0.045038393	305	3R	3R	72	280	352	0.124789387	0.036098064	0.009249224	0.013980119	0.057618185	0.009843403	0.377702208	0.366912916	0.017800085	0.112665955	38.60237759	-78.56235314	6123643	6125789	1	geo	0	0
AGAP008142	3R	-5.940191955	-3.657359398	0.252421581	0.009350998	0.015985295	0.019555085	0.091411344	0.027468681	0.031380447	0.007143739	0.096215265	83	3R	3R	64	26	90	0.023716654	0.095495286	0.007218476	0.020278005	0.058537476	0.00979575	0.660589611	0.016769854	0.041894064	0.103810575	33.10490545	-81.89698367	6126061	6129580	1	geo	0	0
AGAP008143	3R	-1.62929913	4.564039242	0.088054066	0.008063746	0.009176154	0.029888739	0.03607505	0.027248277	0.035079622	0.002258776	0.018564021	624	3R	3R	231	528	759	0.140044388	0.030867811	0.003842993	0.005737297	0.022575907	0.006733501	0.111426437	0.202709259	0.011661125	0.059510968	-2.74176391	77.8291305	6130273	6133267	1	geo	0	0
AGAP008144	3R	-8.368891151	0.846914461	0.084456526	0.005672997	0.005999143	0.039235748	0.05099219	0.04011096	0.028518903	0.00330292	0.014416663	1980	3R	3R	1176	1236	2412	0.097015008	0.021181224	0.004035305	0.007916564	0.03209826	0.002525491	0.085110197	0.248698677	0.011520284	0.05667789	-56.91910309	-78.94884533	6134805	6150226	1	geo	0	0
AGAP008146	3R	-3.298503719	6.514316758	0.086784314	0.009001819	0.004797222	0.032119305	0.033765512	0.02828499	0.043256509	0.002840737	0.016643768	681	3R	3R	455	391	846	0.161559442	0.020159443	0.00318837	0.004682299	0.026891431	0.004189905	0.089578248	0.195017455	0.015725907	0.057888056	17.22893591	-61.41936457	6153069	6154609	1	geo	0	0
AGAP008147	3R	-3.588699752	5.101835981	0.067969621	0.006396582	0.008415655	0.031535214	0.026335927	0.026920724	0.02851532	0.005115919	0.010269623	388	3R	3R	59	417	476	0.105594043	0.017029387	0.0061425	0.006860107	0.03897346	0.003939145	0.020503854	0.208576602	0.004156593	0.045752855	-40.77715293	-54.99656928	6187934	6189616	1	geo	0	0
AGAP008148	3R	0.200107622	3.488970452	0.050793693	0.003018621	0.004127206	0.015933395	0.020344132	0.014963408	0.015198453	0.001657212	0.010322145	462	3R	3R	129	415	544	0.060201931	0.01145988	0.002385494	0.00539722	0.031037188	0.000922226	0.056868586	0.147275147	0.007693686	0.035915706	-13.60457813	27.75987279	6191658	6198182	1	geo	0	0
