gene_name	chro2	tsne1	tsne2	tsne1_S	tsne2_S
AGAP007269	2L	-3.677829385	3.830466027	1.502417046	4.558238343
AGAP007270	2L	-2.235882774	7.722329354	8.92984342	3.417509781
AGAP007271	2L	-6.514856995	-2.521630222	-7.056534411	-0.939250528
AGAP007272	2L	-6.621518668	-3.908938456	-6.722956081	-0.717689995
AGAP007273	2L	-4.779640396	-4.218374192	-7.118369941	-1.087586934
AGAP007274	2L	-4.700220698	-4.11758913	-6.994699102	-1.128533372
AGAP007278	X	-0.630741252	1.154915147	1.095496679	0.561035807
AGAP007279	2L	-1.959880357	-6.412705885	-4.821176247	-3.534026836
AGAP007280	2L	-4.208950359	-5.548192953	-6.967253847	-1.199386017
AGAP007281	2L	-1.339985815	-1.090657237	-0.016644071	1.328212866
AGAP007284	2L	-2.538829179	-6.159109779	-5.140407832	-2.878356721
AGAP007286	2L	0.76656594	0.698858285	-0.807027811	0.113909166
AGAP007287	2L	1.395911402	0.768776605	-1.127874228	-0.93957637
AGAP007288	2L	0.948296128	-2.067482892	-4.349884122	-0.862232116
AGAP007289	2L	-2.408497313	-6.151496917	-4.771969042	-3.553185775
AGAP007290	2L	-3.474480248	3.760390225	1.349871843	3.071631296
AGAP007294	2L	-1.236181263	-3.753835986	-4.355950479	-1.623888148
AGAP007295	2L	-1.836334651	-6.923800415	-5.21841726	-3.694428139
AGAP007297	2L	-1.199760023	-1.340764438	-1.848853833	0.972045502
AGAP007298	2L	0.682767989	1.222302465	1.797431029	-2.117087999
AGAP007299	2L	3.424333044	-2.462387885	-1.955415407	-4.548558654
AGAP007300	2L	2.005249884	-1.521443969	-3.758627659	-3.061868136
AGAP007301	2L	2.403261212	-1.928410017	3.781190835	0.187494282
AGAP007306	2L	3.392702351	2.885559905	2.816555867	2.306399742
AGAP007307	2L	-1.956859779	-6.341933615	-4.730868777	-3.623980497
AGAP007309	2L	-0.349980596	-5.636344627	2.430263775	2.308789032
AGAP007310	2L	-4.840939464	-2.294391684	-6.683493571	-0.968444917
AGAP007311	2L	-2.09591166	-6.576837604	-4.744074635	-3.600720775
AGAP007312	2L	-1.707282367	-6.534712849	-4.93718235	-3.869484806
AGAP007313	2L	2.839548148	2.871978799	1.553410492	2.279834856
AGAP007315	2L	-4.270737498	-2.385598674	-4.906322733	-0.415253325
AGAP007316	2L	0.730597333	-2.976886102	-1.848273017	-3.576262186
AGAP007317	2L	-0.695071376	1.238751512	0.986580093	-1.117729935
AGAP007318	2L	5.936254363	0.233894098	-3.835674445	-2.774564835
AGAP007319	2L	-0.901178153	-0.230595977	-0.448843306	0.9789694
AGAP007320	2L	5.749494642	1.217670548	-3.552818333	0.034700303
AGAP007321	2L	2.278660615	2.599567013	2.797212439	0.436380595
AGAP007322	2L	2.747905671	1.996420342	3.752045871	0.177292101
AGAP007323	2L	-0.556764207	-1.836199864	-2.694394274	-0.32960985
AGAP007324	2L	-1.196793627	-1.845219781	-2.012915291	-0.983022146
AGAP007325	2L	0.66368479	-1.621019352	-0.462824502	0.292206029
AGAP007326	2L	-2.811575706	1.344007795	-3.771742931	-1.535896975
AGAP007327	2L	-4.212282251	-4.094803209	-6.444175927	-0.989334391
AGAP007331	2L	0.873471869	-4.562970479	-4.360956449	-3.478006083
AGAP007332	2L	4.91835166	3.567431171	-2.564962569	-5.667750284
AGAP007333	2L	-2.007679022	-6.644458348	-4.987195436	-3.774234576
AGAP007334	2L	-1.628188364	-6.766972629	-4.957118152	-3.93227799
AGAP007335	2L	-3.962222291	-3.369832712	-5.910975095	-1.113045616
AGAP007336	2L	-4.350171453	-4.641087941	-6.880991845	-1.211042621
AGAP007337	2L	5.797752097	-4.453759264	2.179716108	6.431212595
AGAP007338	2L	-4.289980867	-4.725619198	-6.821947219	-1.16993369
AGAP007339	2L	1.614755994	0.387617274	2.342335364	-0.868885679
AGAP007340	2L	0.348145281	-0.746614662	-0.65942423	-0.465594409
AGAP007341	2L	-4.171725035	-4.478789714	-6.36051655	-1.095647258
AGAP007342	2L	-1.884616279	-6.664147863	-5.387847789	-3.82344653
AGAP007343	2L	1.331979906	-1.254503473	-1.554820167	-0.614091053
AGAP007346	2L	-1.929265061	-4.267410029	-2.135396906	-3.463164894
AGAP007347	2L	-1.64638081	-3.995637101	-1.337136608	-3.475145267
AGAP007348	2L	-3.599330482	-5.996702581	-5.148036708	-2.926747306
AGAP007349	2L	-2.745031797	6.332115378	-2.376189698	9.395442482
AGAP007350	2L	-0.460776645	0.086952185	0.219214549	0.235156123
AGAP007351	2L	-0.341173761	0.222941107	0.198987016	-0.067999462
AGAP007352	2L	-0.279277285	0.182919292	0.229365955	0.034488334
AGAP007353	2L	1.4096039	-2.218712223	-4.388748228	-1.246605528
AGAP007354	2L	0.482252458	-4.809058618	-4.223796319	-3.477615471
AGAP007355	2L	3.158027142	-0.776990172	-4.745969792	-2.767792801
AGAP007356	2L	1.872266914	-1.081772246	-0.950819155	-4.342664596
AGAP007357	2L	-4.99410373	-1.008875279	-2.288386157	3.367759232
AGAP007358	2L	-4.237938076	-3.601535938	-6.245876963	-0.863651913
AGAP007360	2L	-0.431512847	0.36813659	0.194046886	-0.174524514
AGAP007361	2L	-6.117638442	-0.048436268	-2.119725219	4.762302529
AGAP007362	2L	1.957369261	-0.355487869	1.382050217	-2.113190377
AGAP007363	2L	-0.974915037	-1.924252746	-1.990225445	-1.014336993
AGAP007364	2L	-0.435302535	1.070353018	0.310745581	-0.856601541
AGAP007365	2L	0.741312161	-0.570445553	0.400932564	0.065599352
AGAP007366	2L	-5.137003271	-0.180681048	-1.028686801	3.644054794
AGAP007367	2L	-2.626000972	-4.304947425	-4.681838215	-1.981103343
AGAP007369	2L	-2.038968371	2.874421957	0.995249097	-2.982382405
AGAP007370	2L	2.752560186	-3.769492523	3.435888399	1.063360045
AGAP007371	2L	-5.913243768	0.697354223	2.791464593	3.247158206
AGAP007372	2L	1.506113319	-2.474857837	-4.502893793	-1.317457294
AGAP007373	2L	-2.323909388	1.133664133	-0.558680567	1.787172176
AGAP007374	2L	-4.222879221	-4.457002495	-6.545648437	-1.256749751
AGAP007375	2L	3.296795483	3.512477012	4.616506197	0.525267285
AGAP007377	2L	3.297612404	-3.532071827	-5.036546057	-1.881835595
AGAP007378	2L	-4.023008917	-3.455660947	-5.882552301	-1.007905171
AGAP007379	2L	4.28779677	4.281459329	4.647903322	2.406363242
AGAP007380	2L	-0.632708733	3.333180868	0.929873825	-3.695163144
AGAP007381	2L	0.641560623	-4.721243347	-4.833128598	-3.141756508
AGAP007382	2L	-2.426097772	-4.114527532	-4.172293597	-2.637982863
AGAP007383	2L	-0.228499138	2.391030318	-0.412670885	-2.541789111
AGAP007384	2L	-2.461894571	-5.23144547	-4.546474464	-2.923390754
AGAP007386	2L	-2.128257626	2.34027208	0.287834271	-2.896754884
AGAP007387	2L	3.531925972	0.414790172	3.922558809	-1.583964545
AGAP007388	2L	-4.334015947	-5.105008394	-7.083435109	-1.382534449
AGAP007389	2L	-4.452306478	-4.421668325	-6.97590611	-1.188072201
AGAP007390	2L	4.902541478	4.551421357	5.040059386	3.574892113
AGAP007391	2L	2.479825581	-2.728518667	-4.880919135	-2.813464607
AGAP007392	2L	0.621597595	-0.552331989	-0.692856214	-0.387657651
AGAP007393	2L	0.546930432	2.167864374	-0.372163797	-3.049345804
AGAP007394	2L	-4.10066326	-4.697157315	-4.738226062	-1.514452391
AGAP007395	2L	-3.726925641	-5.956919116	-5.307389704	-3.243086654
AGAP007396	2L	-1.974552324	-5.289244952	-5.281217402	-2.960540011
AGAP007397	2L	-0.538581446	-4.038731764	-1.441676791	-3.753991588
AGAP007398	2L	1.983930477	-2.788669884	-4.477286246	-1.138789907
AGAP007399	2L	-0.686660153	4.480288101	0.336564376	-3.442753187
AGAP007400	2L	-3.841593549	-0.431155839	-0.035426142	2.683827863
AGAP007401	2L	0.962921534	0.554598079	1.3825086	0.104512815
AGAP007406	2L	-1.275290788	5.27343256	2.663853778	-3.010943379
AGAP007407	2L	-0.382785278	1.26787436	0.492629321	-1.075699025
AGAP007410	2L	4.213663025	-2.684145894	-0.491148605	-1.594167151
AGAP007411	2L	-1.236147192	-2.081048445	-0.977206293	2.641833127
AGAP007412	2L	-5.145081971	0.053678941	-1.518023752	3.834766708
AGAP007413	2L	-4.38360328	-4.74389656	-6.912920668	-1.31649975
AGAP007414	2L	2.662660762	2.311665743	2.691810959	-0.073598824
AGAP007415	2L	0.163118867	1.468466692	0.839513113	-0.390320946
AGAP007416	2L	-0.626228307	1.808700792	-1.934609429	-0.362150156
AGAP007417	2L	-3.833683408	-5.809373641	-6.421725385	-1.916767245
AGAP007418	2L	4.049164167	-2.557448466	-1.918887321	-0.468242239
AGAP007419	2L	2.915066469	2.83887108	-5.759778581	-0.168367219
AGAP007420	2L	0.879692222	-2.459933623	-1.347628293	-4.568821262
AGAP007421	2L	-5.204646246	-1.423086729	-2.267831438	3.352972571
AGAP007423	2L	-3.083849168	-6.491146408	-5.61113266	-3.163486045
AGAP007425	2L	-0.314796093	0.205246988	0.197668004	-0.039138184
AGAP007427	2L	-2.106100929	-0.54273524	-1.244137443	1.015480671
AGAP007428	2L	-0.476337687	0.515720078	0.254017341	-0.218074311
AGAP007430	2L	-0.26766618	0.221916297	0.090518551	-0.008046451
AGAP007432	2L	-1.365575113	-4.636465846	-1.286149719	-1.179398831
AGAP007433	2L	-0.297346195	0.184489684	0.160497263	-0.037664611
AGAP007437	2L	-0.328750635	0.243725159	0.222689509	-0.028247399
AGAP007438	2L	-0.298620424	0.268957315	0.214572303	-0.052446923
AGAP007439	2L	-2.928753891	-4.559806167	-5.029211288	-2.503608676
AGAP007440	2L	2.469657686	-4.030284102	-5.336756387	-2.839352483
AGAP007449	2L	-0.290637009	0.252921369	0.269147521	0.061334027
AGAP007450	2L	-1.829794604	-6.250493908	1.716075004	-2.953888994
AGAP007451	2L	3.890777519	-4.087182843	-3.733145565	-1.103099269
AGAP007452	2L	-3.823987797	-6.200579256	-6.372991917	-2.489479914
AGAP007458	2L	4.786185952	-1.626151142	6.174283834	1.091624395
AGAP007459	2L	3.182754486	-2.526189	-2.801507689	-5.387644971
AGAP007460	2L	1.499540225	1.66239894	0.95852792	0.600780918
AGAP007461	2L	-4.2614049	-4.19851876	-6.430185378	-1.350081215
AGAP007462	2L	-6.098250013	-3.56810746	-4.9624923	6.054428101
AGAP007464	2L	-0.457316001	2.06292544	1.43268914	-1.149930015
AGAP007465	2L	-4.907339415	-4.780766683	-3.258042759	10.64031012
AGAP007466	2L	-4.704199672	-4.987545934	-3.277149458	10.67237708
AGAP007471	2L	4.693578448	-2.999769847	-2.828471147	-2.70635636
AGAP007472	2L	-4.312552058	-4.848851666	-6.414944322	-1.184028542
AGAP007475	2L	2.436070325	-3.148944182	-3.887308821	-3.225829095
AGAP007476	2L	2.40723956	-2.171810384	-0.304511876	-3.756046941
AGAP007477	2L	2.673691769	-2.708313344	-2.411144182	-5.469647885
AGAP007478	2L	2.806684778	-3.807894211	-6.525958631	-1.423544324
AGAP007479	2L	-2.107068138	-6.817497674	-5.388925382	-3.805772214
AGAP007480	2L	2.791882782	-4.516226202	-5.285855794	-2.768397252
AGAP007481	2L	-4.761292805	-3.306823174	-2.586740368	0.681458955
AGAP007482	2L	2.924960016	-4.560723428	-5.243965591	-3.380230209
AGAP007483	2L	-4.82210049	-4.323083955	-6.49315888	-0.766114301
AGAP007484	2L	-2.827620805	-6.501979197	-5.530549943	-3.589260959
AGAP007485	2L	-3.89235244	-3.151642138	-4.831767498	-0.148133788
AGAP007486	2L	-0.112111905	-2.087750471	-4.614981152	-1.324781893
AGAP007487	2L	-4.142080879	-2.327676168	-1.543322519	1.686973934
AGAP007488	2L	-4.22995321	-4.192987943	-6.134196258	-0.913971828
AGAP007489	2L	-5.510155602	-1.844954076	-3.206313834	4.321584903
AGAP007490	2L	-3.838614882	-5.728314497	-6.482645698	-2.082729401
AGAP007491	2L	-3.922243243	-5.298649555	-6.289120658	-1.950678022
AGAP007492	2L	-4.809207054	-1.597082031	-1.883083719	2.402854438
AGAP007493	2L	-3.342332423	0.388498142	-2.387059974	-1.045802259
AGAP007494	2L	-4.999199006	-1.733241668	-4.606825891	-0.152602589
AGAP007495	2L	-2.251498678	-6.550184445	-5.239999489	-3.689752271
AGAP007496	2L	4.851295814	-0.318311265	-5.394232793	6.868578379
AGAP007497	2L	0.740139175	-0.594375961	-0.426304548	-1.706424368
AGAP007498	2L	-2.775510662	-6.669719877	-5.653263684	-3.727997959
AGAP007499	2L	1.195438497	4.16662382	-5.111133465	5.490534768
AGAP007500	2L	0.660973106	-0.843831237	0.897522239	-2.534137477
AGAP007501	2L	-2.846016429	-0.261513553	-1.29771336	1.485295224
AGAP007502	2L	-3.895642648	-4.833616751	-6.209211161	-1.291857784
AGAP007503	2L	-4.018102971	-6.187336023	-6.935238194	-1.384771372
AGAP007504	2L	-3.812813936	-6.096363835	-6.163955526	-2.574665955
AGAP007505	2L	-3.9914858	-4.473813379	-5.946091362	-0.987463801
AGAP007506	2L	-5.575341449	-0.865341494	-2.967916477	3.8542856
AGAP007507	2L	-2.021703311	-6.271865465	-4.575535504	-2.959244194
AGAP007509	2L	-3.924971388	-5.705271218	-6.596600644	-2.173100958
AGAP007510	2L	-4.712148861	-3.484637704	-5.129645996	5.001706753
AGAP007511	2L	-2.394440257	-4.992588427	-3.379729175	-3.068163231
AGAP007512	2L	-4.288983352	-4.678929487	-6.912943124	-1.344688373
AGAP007513	2L	-1.857714666	-6.186436938	-4.890669929	-2.543338707
AGAP007514	2L	-2.737563164	-5.975483881	-5.26835401	-2.633216932
AGAP007516	2L	-2.471304259	-6.481482369	-5.305710332	-3.261120269
AGAP007517	2L	-3.833661302	-3.447549199	-5.803341323	-1.046760594
AGAP007518	2L	-5.036427564	3.560880341	1.906768048	2.519966721
AGAP007519	2L	-2.46257214	-6.453881911	-4.668182597	-3.234281161
AGAP007520	2L	2.48143121	-4.461679319	-5.309462136	-2.274145053
AGAP007521	2L	-2.084765667	-4.800211323	-2.643744704	-4.49182927
AGAP007522	2L	-1.639750282	-0.986483481	-1.201930251	-0.290762361
AGAP007523	2L	3.065999657	-4.36626851	-5.533083913	-3.379587369
AGAP007524	2L	-2.672520383	-5.925414492	-1.691150783	-1.46475942
AGAP007525	2L	2.142063507	-3.288899799	-4.872202388	-2.936259204
AGAP007529	2L	1.501940057	0.717584929	-0.41443065	1.093240187
AGAP007530	2L	-2.062741402	-6.991171255	-5.415400132	-3.851881328
AGAP007531	2L	-1.716655787	-6.898451203	-5.015755138	-3.340925598
AGAP007532	2L	-3.54163743	-5.974108661	-5.149898345	-3.067093868
AGAP007533	2L	-4.124065293	-5.564194687	-5.607780464	-3.451862817
AGAP007535	2L	2.751063322	-4.682885214	-6.143590133	-1.472439457
AGAP007536	2L	-3.989666302	-3.203391349	-5.598108418	-0.580090245
AGAP007537	2L	-3.626714783	-6.261051981	-6.184850129	-2.671571427
AGAP007538	2L	-3.255189873	-4.777423172	-4.683082812	-2.65106592
AGAP007539	2L	2.968089804	-3.603720802	-2.574371784	3.77551924
AGAP007540	2L	-1.784240295	-7.127152651	-4.155652765	-3.766082777
AGAP007542	2L	-4.781825918	-2.052295438	-5.523756484	-0.572384757
AGAP007543	2L	0.845956495	-1.4118898	-0.087667652	-3.776921887
AGAP007544	2L	-3.877730017	-4.222829489	-5.986885129	-0.766682128
AGAP007545	2L	-3.524419465	-6.131679142	-5.7991786	-2.770113564
AGAP007547	2L	0.2920981	2.299430888	-4.590694846	-0.030664263
AGAP007548	2L	-0.862436492	5.793480383	2.242033303	-2.404351689
AGAP007549	2L	-5.516198535	-1.197590305	-2.544593487	5.612661219
AGAP007550	2L	-0.896656841	-1.686709329	-3.087668142	-0.909696129
AGAP007551	2L	4.378304218	2.573927338	4.230556978	0.919859049
AGAP007552	2L	-2.527859779	-2.419909173	-3.68691578	0.757741021
AGAP007553	2L	-0.456600935	-4.746823469	-4.42594437	-2.733970657
AGAP007555	2L	-0.305159891	0.204056439	0.189972249	-0.033355722
AGAP007556	2L	-4.001362527	-5.56215685	-6.847360652	-1.537838507
AGAP007557	2L	-0.315077746	0.212610333	0.196484927	-0.034753072
AGAP007558	2L	-0.838055959	0.21162411	-0.097125237	0.396525397
AGAP007560	2L	-2.266205238	-6.784776956	-5.191648042	-3.611837212
AGAP007562	2L	-3.584824015	-6.192404106	-6.178783751	-2.687426334
AGAP007563	2L	-3.581114545	-6.570532745	-6.334105932	-2.793234982
AGAP007565	2L	-5.26160683	0.436330081	-1.491913406	4.394226327
AGAP007567	2L	-2.593706451	-5.902681698	-5.39355733	-2.77191199
AGAP007568	2L	-3.570161815	-6.042069032	-5.839975086	-2.566684907
AGAP007569	2L	0.601571585	1.98035983	1.188726501	-1.116577321
AGAP007571	2L	2.436668561	-2.236305884	-5.076504143	-1.184814266
AGAP007572	2L	2.890812921	-3.313575292	-4.330550233	-3.713337751
AGAP007573	2L	-3.478743092	-6.512959955	-6.174607548	-2.819185912
AGAP007574	2L	1.543801117	-0.69902979	-2.098865069	-0.20090167
AGAP007575	2L	-1.746102613	-5.790375555	-4.871208151	-3.987172745
AGAP007576	2L	4.170917099	1.567525271	0.381924507	3.372547803
AGAP007577	2L	1.110943664	-2.515931533	-5.323650952	-0.512583369
AGAP007578	2L	-2.740899322	-6.071805755	-5.642546574	-3.117698546
AGAP007579	2L	-2.505474586	3.214686673	5.640622032	-3.708839152
AGAP007580	2L	-1.325007748	-5.022291978	-4.335620399	-3.24401632
AGAP007581	2L	-2.704179551	-6.343427149	-5.293721281	-3.08705298
AGAP007582	2L	-4.274447178	-4.772844006	-6.277674825	-1.893316323
AGAP007583	2L	3.233631392	-1.127080874	3.084495477	1.673556116
AGAP007584	2L	-4.396966291	-3.872526776	-6.085563499	-1.51020041
AGAP007585	2L	-3.188894114	-4.395973755	-5.65379074	0.734200596
AGAP007586	2L	-2.801426122	-5.941050286	-5.915696749	-2.424657569
AGAP007587	2L	3.071546986	-3.76058323	-5.370044369	-3.188610471
AGAP007591	2L	2.238760141	0.510698461	2.666765334	-0.46562724
AGAP007592	2L	-3.62585921	-5.915054355	-5.979520305	-2.711399404
AGAP007593	2L	-5.63023634	-3.036623007	0.207615305	3.02637924
AGAP007594	2L	-2.359878056	0.126775167	0.314993742	2.084212017
AGAP007595	2L	-3.529072165	-5.454882886	6.99114901	4.740898908
AGAP007596	2L	0.58924768	-2.812101426	-4.572026789	-1.717134
AGAP007597	2L	-0.957119892	1.126124495	-0.578980738	-0.861562134
AGAP007598	2L	-3.61396963	0.767553821	6.27918246	-1.487682397
AGAP007599	2L	-0.561380983	-1.274781703	-3.889510619	-2.324709657
AGAP007600	2L	5.082570707	3.016333654	5.291927298	1.70360073
AGAP007601	2L	-2.159088769	-6.211555901	-5.275814377	-3.473064356
AGAP007603	2L	0.521700325	-2.967245581	-4.912697602	-1.714485109
AGAP007604	2L	-4.010258	-3.88496083	-6.102594959	-1.144776752
AGAP007605	2L	-3.638194896	-6.352849663	-6.246210515	-2.588923108
AGAP007606	2L	-4.796605167	-2.826102622	-6.352824689	-0.910623362
AGAP007608	2L	-1.328332224	-3.417184364	-3.969645864	-1.578950787
AGAP007609	2L	-1.891688948	1.574021775	1.366175503	1.908828917
AGAP007610	2L	3.076177096	-2.540199164	-4.894698039	0.514047932
AGAP007613	2L	-0.606849349	2.121197552	0.268269675	-2.713794849
AGAP007614	2L	2.178845436	2.320231056	2.476158648	0.701399211
AGAP007615	2L	2.934259	-3.456531368	-5.027617991	-3.089631214
AGAP007616	2L	-3.597181934	-6.014128571	-6.417509789	-2.108822967
AGAP007617	2L	-3.269991003	-5.86938858	-5.738013706	-2.448171116
AGAP007618	2L	-6.502534207	2.10076412	2.022477797	4.08356014
AGAP007619	2L	-3.36702781	-4.538830234	2.016919593	4.944368896
AGAP007620	2L	-1.126049845	-0.635314299	-0.749323012	-0.943924001
AGAP007621	2L	1.88450038	-2.657462988	-4.446808611	-2.7358743
AGAP007622	2L	1.505828998	-4.761594683	-6.059189576	-2.279038019
AGAP007623	2L	-3.920225743	3.659080963	6.304867565	-1.473439064
AGAP007624	2L	-2.230611175	-6.296863714	-5.087011109	-3.615417351
AGAP007625	2L	-2.97200212	-4.655444389	-2.127287794	2.027840719
AGAP007626	2L	-3.035432293	-5.141715357	-5.067990995	-2.57543154
AGAP007627	2L	-2.376556216	-6.37111952	-5.101211905	-3.374665702
AGAP007628	2L	-3.249354566	-6.346448771	-5.694936762	-2.980992264
AGAP007629	2L	-3.584885448	-6.045631249	-6.344385499	-2.122862841
AGAP007631	2L	-3.441051033	-6.124518001	-6.040321135	-2.56636723
AGAP007632	2L	-2.808082777	3.095140537	2.094080862	-5.297774675
AGAP007633	2L	-1.1269353	3.150145539	-4.360989304	-0.397704464
AGAP007634	2L	-4.383558114	-0.453089171	0.065014528	3.104534538
AGAP007635	2L	-2.745772031	-3.62322183	-3.778030708	-3.081034057
AGAP007636	2L	-4.144899161	-3.713288306	-5.559301267	-1.630806445
AGAP007637	2L	-0.133021999	5.001776471	-4.784240997	-3.560179308
AGAP007638	2L	-3.734075334	-4.478164598	-1.177930794	-5.108850779
AGAP007640	2L	-3.767561029	-6.341299079	-6.467332915	-2.434853667
AGAP007641	2L	3.036912801	-1.721319424	-1.547731522	-4.913285941
AGAP007642	2L	3.541485145	1.836089306	-1.650629957	-5.27199778
AGAP007643	2L	-1.399453563	-0.766130223	-0.750321186	0.436986436
AGAP007644	2L	2.625503347	1.621404633	0.556356329	-4.923010322
AGAP007645	2L	-3.251804602	-6.459498896	-5.916679759	-2.812535213
AGAP007646	2L	-3.749477677	-5.568527898	-6.106626376	-1.770360086
AGAP007647	2L	-4.652324967	-1.396562488	-5.826232607	-1.917379695
AGAP007648	2L	2.890241386	-4.281804482	-5.800989211	-2.738400618
AGAP007650	2L	3.76483863	4.497026085	4.383371185	2.32263168
AGAP007651	2L	-0.036565388	-0.729467294	-1.238938382	0.151287621
AGAP007652	2L	-1.720604929	-4.150131157	-1.326884772	-3.110303008
AGAP007653	2L	-5.999970739	-3.788827977	-5.127183098	6.074275859
AGAP007654	2L	-0.83476945	3.431291233	1.7758196	-2.214133035
AGAP007656	2L	2.660098603	-3.504496928	-5.303214857	-2.699102353
AGAP007657	2L	1.211257215	-0.066989347	0.499421524	-1.70039335
AGAP007658	2L	-0.245827132	-2.18476505	-4.008166076	-2.570518962
AGAP007659	2L	-3.137358646	-6.107217497	-5.807799426	-2.534778769
AGAP007660	2L	-3.250843771	-5.816573497	-5.845841569	-2.35502807
AGAP007661	2L	-4.373413689	-3.939051134	-5.528506433	-1.755339371
AGAP007662	2L	3.13825258	2.972653705	3.102745564	1.816195157
AGAP007663	2L	-3.195742743	-0.157200752	0.870799235	2.046314246
AGAP007664	2L	-4.777147729	-2.624476998	-5.34632318	-1.430789495
AGAP007665	2L	-4.761991469	0.039219679	-0.701362805	2.935168641
AGAP007666	2L	-3.052004604	-5.884635401	-5.388092496	-2.486160868
AGAP007667	2L	-6.599047402	-4.071398506	-5.596398098	6.424945892
AGAP007668	2L	-5.007294563	-2.681406631	-3.355623852	5.984599576
AGAP007669	2L	-3.63741832	-5.257150577	-5.742514867	-2.13762434
